Gene Symbol,Characteristics [Cell Line],count,Score - nuclei stay close together (manual),Score - strange nuclear shape (manual),Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual),Score - cell migration (manual),Score - metaphase delay/arrest (manual),Score - cell death (manual),Score - metaphase alignment problems/including no metaphase (manual),Score - pulsating nuclei (manual),Score - small nucleus (manual),Score - prometaphase delay/arrest (manual),Score - condensation followed by decondensation without completion of mitosis (manual),Score - large nucleus (manual),Score - failure in decondensation (manual),Score - condensation without mitosis/collapse of nucleus (manual),Score - reduced mitotic index (manual),Score - other (manual),Score - no phenotype (manual),Score - cell death (automatic),Score - binuclear (automatic),Score - polylobed (automatic),Score - large (automatic),Score - dynamic changes (automatic),Score - mitotic delay/arrest (automatic),Score - grape (automatic),Score - migration (speed) (automatic),Score - migration (distance) (automatic),Score - increased proliferation (automatic)
CTSZ,HeLa,1,,,,,,,,,,,,,,,,,,-0.000407,0.014326,0.032083,0.014524,0.005838,0.004742,0.000479,-0.01735,1.391138,-0.191294
CYP11A1,HeLa,6,,,,,,,,,,,,,,,,,,0.005973166666666667,0.012308333333333333,0.014588333333333333,0.017174333333333333,0.0012495,0.004921,0.0012766666666666666,0.138058,2.3888726666666664,-0.002750499999999998
CYP11B1,HeLa,6,,,,,,,,,,,,,,,,,,0.0026460000000000003,0.0037178333333333334,0.002873,0.002057833333333333,0.011223166666666668,0.006872166666666666,0.0024288333333333336,0.17634083333333336,1.7175715,0.39958033333333337
CYP11B2,HeLa,6,,,,,,,,,,,,,,,,,,0.0072635,0.0249935,0.016345166666666664,0.016017333333333335,0.018912166666666664,0.006962333333333334,0.001538,0.7309188333333334,2.956838166666667,0.037820333333333324
CYP17A1,HeLa,3,,,,,,,,,,,,,,,,,,0.0047936666666666666,0.015756,0.009910666666666667,0.010164333333333333,0.002897333333333334,0.0010933333333333333,0.001149,0.19785233333333332,0.795483,0.2962356666666666
CYP19A1,HeLa,6,,,,,,,,,,,,,,,,,,0.0022923333333333333,0.009657833333333333,0.012062000000000002,0.007951166666666667,0.005152166666666667,0.0029774999999999997,0.0021186666666666667,0.6594403333333333,4.763669,0.3698511666666667
CYP1A1,HeLa,6,,,,,,,,,,,,,,,,,,0.0011833333333333333,0.031057,0.029839166666666667,0.00869,0.009496833333333333,0.009528333333333333,0.0028074999999999997,0.36399050000000005,2.346836,-0.019380833333333337
CYP1A2,HeLa,6,,,,,,,,,,,,,,,,,,0.0002199999999999997,0.011326999999999999,0.015958333333333335,0.026101666666666672,-0.0006391666666666668,0.0050813333333333335,0.0003481666666666666,0.1309245,2.2371838333333334,0.17743216666666664
CYP1B1,HeLa,3,,,,,,,,,,,,,,,,,,0.016487333333333336,0.012269666666666667,0.08135933333333333,0.013454,0.08799933333333333,0.015269,0.007738666666666667,0.125421,-2.6972946666666666,-0.352844
CYP20A1,HeLa,3,,,,,,,,,,,,,,,,,,-0.0005486666666666667,0.011485,0.016634666666666666,-0.0004756666666666665,0.005426333333333334,0.005269666666666666,0.0020796666666666667,-0.08507966666666666,-0.022323333333333324,0.20125
CYP21A2,HeLa,3,,,,,,,,,,,,,,,,,,0.005502333333333334,0.006845333333333333,3.199999999999962e-05,-0.002268333333333333,-0.0013626666666666665,0.002813333333333333,0.0010773333333333334,0.38797366666666666,4.985807333333333,0.334914
CYP24A1,HeLa,3,,,,,,,,,,,,,,,,,,0.007092666666666666,0.005250333333333333,0.019558333333333334,0.010088,0.004702,0.002827666666666667,3.133333333333333e-05,0.20539300000000002,1.9949770000000002,0.14308766666666667
CYP26A1,HeLa,6,,,,,,,,,,,,,,,,,,0.001462,0.010358999999999998,0.007496,0.008181666666666665,0.0015278333333333326,0.004729833333333333,0.0011718333333333333,0.209427,0.10140983333333331,0.1781761666666667
CYP26B1,HeLa,5,,,,,,,,,,,,,,,,,,0.0012326,0.0099016,0.0103594,0.0078546,0.003923600000000001,0.0065776,0.0006068,0.23479900000000004,2.5661216000000002,0.3009296
CYP27A1,HeLa,3,,,,,,,,,,,,,,,,,,0.005796333333333334,0.028591000000000002,0.029854000000000002,0.007230666666666667,0.012634666666666667,0.010659,0.00034399999999999996,0.5426543333333333,5.056578333333333,-0.06321366666666667
CYP27B1,HeLa,4,,,,,,,,,,,,,,,,,,0.0119275,0.0303535,0.0025877499999999998,0.010422250000000001,0.0015067499999999998,0.009507,0.0019925,0.16988425000000001,3.008438,0.17822624999999997
CYP2A13,HeLa,1,,,,,,,,,,,,,,,,,,0.049131,0.005089,0.022252,0.008225,0.037512,0.016048,0.004842,0.331363,-5.569406,0.564091
CYP2A7,HeLa,3,,,,,,,,,,,,,,,,,,0.018059666666666665,0.003406666666666667,0.015738666666666668,-0.0003890000000000002,0.029438000000000002,0.012048333333333333,0.0036106666666666665,0.09899933333333334,-3.719405333333333,-0.15051033333333333
CYP2B6,HeLa,3,,,,,,,,,,,,,,,,,,0.007975666666666667,0.021690666666666667,0.026052999999999996,0.011526666666666666,0.012764333333333334,0.007533333333333334,0.0021483333333333333,0.29841333333333336,3.4429649999999996,0.19567633333333334
CYP2C18,HeLa,3,,,,,,,,,,,,,,,,,,0.006352666666666666,-0.0002956666666666669,0.006065,0.020477,0.014833333333333332,0.005993000000000001,0.0006413333333333333,0.230457,2.385334,0.26064133333333334
CYP2C8,HeLa,3,,,,,,,,,,,,,,,,,,-7.300000000000015e-05,0.004122666666666667,0.006576333333333333,0.004441,-0.0013246666666666667,0.002936666666666667,0.0018006666666666668,0.21539799999999998,2.5731366666666666,0.217244
CYP2C9,HeLa,3,,,,,,,,,,,,,,,,,,-0.0012503333333333333,0.009886,0.014193666666666667,0.0005623333333333336,0.008722,0.006217333333333334,0.0008483333333333333,0.4663806666666666,2.9178503333333334,0.13679266666666667
CYP2E1,HeLa,3,,,,,,,,,,,,,,,,,,0.008116,0.017778666666666665,0.029537666666666667,0.019027333333333334,0.006824,0.019202333333333335,0.003316666666666667,0.07306433333333333,0.6006163333333333,-0.23224066666666668
CYP2F1,HeLa,3,,,,,,,,,,,,,,,,,,0.0017296666666666667,0.020064,0.010524,-0.00023399999999999997,0.05987,0.0031456666666666664,0.0013373333333333334,0.34634533333333334,-0.46223600000000004,0.17316466666666666
CYP2J2,HeLa,6,,,,,,,,,,,,,,,,,,0.031698166666666666,0.013896833333333332,0.0179325,0.011535833333333334,0.007533666666666667,0.010315,0.0018906666666666666,0.21225733333333333,0.2818176666666667,-0.16085166666666667
CYP2S1,HeLa,3,,,,,,,,,,,,,,,,,,0.026259333333333332,0.025813,0.013318666666666666,0.011585333333333335,0.013461666666666665,0.013985666666666667,0.0020840000000000003,0.276555,1.7109759999999998,0.06380966666666667
CYP39A1,HeLa,3,,,,,,,,,,,,,,,,,,0.001804666666666667,0.010627333333333334,0.005463333333333333,0.001771333333333333,0.006783999999999999,0.0032843333333333335,0.0008576666666666666,0.11602333333333333,1.6250939999999998,0.320021
CYP3A4,HeLa,3,,,,,,,,,,,,,,,,,,-0.0012583333333333333,0.014268999999999999,-0.001820666666666666,0.003046,-0.00033733333333333315,0.004095,0.0003246666666666667,0.286264,3.121201333333333,0.14259133333333332
CYP3A43,HeLa,4,,,,,,,,,,,,,,,,,,0.00466,0.00794125,0.0017292499999999999,-0.000848,0.0008044999999999997,0.00547125,7.424999999999999e-05,-0.005768499999999996,0.6874015,0.12307175000000001
CYP3A5,HeLa,3,,,,,,,,,,,,,,,,,,0.004131666666666666,0.014076333333333335,0.019446333333333333,0.011347999999999999,0.005409000000000001,0.001495333333333333,0.003665333333333333,0.46361500000000005,3.7194533333333335,0.40245966666666666
CYP4F12,HeLa,1,,,,,,,,,,,,,,,,,,0.011716,0.006132,-0.018693,0.004019,0.00617,0.00623,0.000595,0.094818,1.941323,-0.402114
CYP4F8,HeLa,6,,,,,,,,,,,,,,,,,,0.0003403333333333333,0.010506666666666666,0.0029265,0.008951,0.004232833333333333,0.005089333333333334,0.0005106666666666666,0.3684941666666666,3.0501438333333333,0.44642583333333336
CYP4X1,HeLa,6,,,,,,,,,,,,,,,,,,0.0055475,0.011642833333333333,0.011514166666666667,0.007202666666666667,0.005153666666666667,0.0056988333333333335,0.0008353333333333333,0.10731766666666669,1.1331125,0.2515151666666667
CYP4Z1,HeLa,3,,,,,,,,,,,,,,,,,,0.0020603333333333337,0.006272666666666667,0.0029553333333333337,-0.0019353333333333334,-0.0016136666666666667,0.004410666666666667,0.0012453333333333333,0.16359533333333334,5.078329,0.21717
CYP51A1,HeLa,6,,,,,,,,,,,,,,,,,,0.0027383333333333335,0.017339833333333332,0.017822333333333332,0.014761166666666667,-0.00041649999999999993,0.009237,0.0014308333333333332,0.18173983333333332,3.3834375,0.16241816666666667
CYP7A1,HeLa,3,,,,,,,,,,,,,,,,,,3.366666666666662e-05,-0.002111,-0.004964333333333334,0.003724333333333333,-0.003108,0.004478,3.7999999999999995e-05,0.23575233333333334,4.90934,0.6620436666666667
CYP7B1,HeLa,6,,,,,,,,,,,,,,,,,,0.0038058333333333334,0.012437499999999999,0.012116833333333334,0.0019313333333333333,0.014910999999999999,0.022541000000000002,0.002145666666666667,0.3298026666666667,3.4283146666666666,0.11592566666666666
CYP8B1,HeLa,4,,,,,,,,,,,,,,,,,,-0.00184625,0.009302000000000001,0.003669,0.0248625,0.01960125,0.00377075,0.000704,0.313255,4.82497175,0.23792425
DCXR,HeLa,3,,,,,,,,,,,,,,,,,,0.017587666666666668,0.007092666666666666,0.016235,0.011084666666666666,0.02899466666666667,0.0076356666666666665,0.0008133333333333333,0.056808,-0.9659036666666667,-0.09011366666666666
DECR1,HeLa,3,,,,,,,,,,,,,,,,,,0.0029916666666666668,0.011665,0.01870866666666667,0.002695333333333333,0.016018666666666667,0.003388,0.0013456666666666667,0.14634133333333335,1.3032536666666665,0.381367
DECR2,HeLa,3,,,,,,,,,,,,,,,,,,0.012114666666666668,0.02132033333333333,0.014791333333333332,-0.0039566666666666665,0.0012186666666666667,0.004598666666666667,0.0010176666666666667,0.12889733333333334,2.7440076666666666,-0.09031033333333333
DHRS7B,HeLa,3,,,,,,,,,,,,,,,,,,0.008986666666666667,0.014681,0.0195,0.0065060000000000005,0.018795333333333334,0.004371,0.0016513333333333334,-0.059982666666666656,3.5050146666666664,-0.18157299999999998
DPP10,HeLa,6,,,,,,,,,,,,,,,,,,-0.00032099999999999983,0.026190333333333333,0.03448283333333333,0.0360195,0.027974333333333334,0.0030600000000000002,0.002650666666666666,0.025021500000000002,-0.016053666666666633,0.33411416666666666
DPP3,HeLa,6,,,,,,,,,,,,,,,,,,0.04815766666666666,0.019007166666666665,0.024944166666666667,0.012413833333333332,0.047673,0.014323666666666665,0.0020015000000000002,0.37235599999999996,0.18343750000000006,-0.4251433333333334
DPP4,HeLa,6,,,,,,,,,,,,,,,,,,0.009228666666666668,0.027219999999999998,0.023693499999999996,0.026295,0.04470733333333334,0.0074161666666666655,0.0028875,0.3723878333333333,0.8256798333333334,0.48860516666666665
DPP6,HeLa,6,,,,,,,,,,,,,,,,,,0.03813250000000001,0.03145733333333333,0.05832533333333333,0.01741216666666667,0.0393935,0.010521833333333334,0.005757333333333333,0.31439833333333334,0.4220286666666668,-0.19867116666666665
DPP7,HeLa,6,,,,,,,,,,,,,,,,,,0.0198815,0.03920766666666667,0.0577775,0.013930666666666666,0.0336305,0.021566000000000002,0.006679833333333334,0.463527,1.262512,0.37961533333333336
DPP8,HeLa,5,,,,,,,,,,,,,,,,,,0.0053108,0.043188,0.060836,0.0470116,0.0137488,0.0073294,0.002285,0.017125599999999998,-3.8113816,0.11586220000000003
DPP9,HeLa,6,,,,,,,,,,,,,,,,,,0.004453166666666667,0.023081833333333333,0.03419016666666667,0.0061751666666666665,0.031766666666666665,0.009594666666666666,0.0030275000000000002,0.6135058333333333,-1.2380608333333332,-0.0005106666666666685
DUSP1,HeLa,6,,,,,,,,,,,,,,,,,,0.015670833333333332,0.027977666666666665,0.02527083333333333,0.03313516666666667,0.014705999999999999,0.0078905,0.003507,0.0362305,0.27370350000000004,0.08445166666666666
DUSP10,HeLa,6,,,,,,,,,,,,,,,,,,0.006582666666666666,0.031209999999999998,0.0284465,0.007503666666666666,0.02332316666666667,0.008375333333333334,0.0040869999999999995,0.15543833333333332,-0.7641613333333331,0.11629916666666668
DUSP11,HeLa,6,,,,,,,,,,,,,,,,,,0.02577516666666667,0.013668333333333333,0.005800833333333334,0.014151999999999998,0.0046425,0.0099865,0.0017831666666666666,0.25761683333333335,1.237929,0.1437105
DUSP12,HeLa,6,,,,,,,,,,,,,,,,,,0.00284,0.0036950000000000004,0.006324166666666666,0.002363,0.006057833333333334,0.009282333333333333,0.0025015,0.041049,1.9431736666666666,0.5525424999999999
DUSP13,HeLa,6,,,,,,,,,,,,,,,,,,0.0069331666666666665,0.004539,0.011423,0.014825999999999999,0.009810833333333333,0.012454833333333333,0.0013534999999999999,0.26888666666666666,1.1942708333333334,0.35833216666666673
DUSP14,HeLa,6,,,,,,,,,,,,,,,,,,0.0056071666666666665,0.03520433333333333,0.024297666666666665,0.0115945,0.009850666666666666,0.0078535,0.0012946666666666666,0.19383666666666666,0.8416246666666667,0.42469983333333333
DUSP15,HeLa,9,,,,,,,,,,,,,,,,,,0.021471777777777777,0.024412888888888887,0.037718999999999996,0.007699777777777778,0.02449911111111111,0.01454988888888889,0.0019332222222222225,0.36780399999999996,0.4723656666666667,-0.14245855555555556
DUSP18,HeLa,3,,,,,,,,,,,,,,,,,,0.005699333333333333,0.016640666666666668,0.013125666666666667,0.03736433333333333,0.00022866666666666651,0.006564333333333333,0.0016533333333333337,0.4010396666666667,4.226856,0.11539733333333334
DUSP19,HeLa,3,,,,,,,,,,,,,,,,,,0.0064069999999999995,0.018079,0.04963766666666667,0.009883666666666667,0.08718933333333334,0.005982,0.0020143333333333333,0.0018386666666666551,-3.901529666666667,0.03587633333333332
DUSP2,HeLa,3,,,,,,,,,,,,,,,,,,0.008317333333333333,0.041438666666666665,0.038662999999999996,0.015140666666666665,0.010490666666666667,0.010937333333333334,0.0040880000000000005,0.006859666666666667,-0.6815116666666667,-0.21397500000000003
DUSP21,HeLa,4,,,,,,,,,,,,,,,,,,0.008737749999999999,0.0198585,0.021987,0.0007169999999999996,0.004363250000000001,0.01767925,0.00189925,0.36857825,1.6279107499999999,0.36152850000000003
DUSP22,HeLa,6,,,,,,,,,,,,,,,,,,0.0032779999999999997,0.012248833333333334,0.015340333333333333,0.013727166666666667,0.0038185000000000003,0.010950833333333333,0.0026505,-0.045706166666666666,1.882187,0.02307383333333332
DUSP23,HeLa,6,,,,,,,,,,,,,,,,,,0.011776666666666666,0.018846,0.024799500000000002,0.013141666666666668,0.018588499999999997,0.013493333333333335,0.002614166666666666,0.29004183333333333,1.8761878333333335,0.09329566666666667
DUSP26,HeLa,6,,,,,,,,,,,,,,,,,,0.005834666666666666,0.0253895,0.026973,0.021994333333333334,0.01716883333333333,0.013542499999999999,0.004683333333333334,1.1316281666666665,5.9782895,0.1361321666666667
DUSP3,HeLa,6,,,,,,,,,,,,,,,,,,0.004889666666666666,0.013063333333333335,0.013250666666666668,0.02369133333333333,0.011477833333333335,0.005315,0.0047023333333333335,0.1488101666666667,0.9065445,0.29830266666666666
DUSP4,HeLa,6,,,,,,,,,,,,,,,,,,0.0003216666666666667,0.009973833333333335,0.015481833333333334,-0.0015368333333333334,0.007971166666666666,0.006670666666666668,0.0015626666666666664,0.14810316666666667,1.1203763333333334,0.45192799999999994
DUSP5,HeLa,6,,,,,,,,,,,,,,,,,,0.029952666666666666,0.019844499999999998,0.010179333333333332,0.0031579999999999998,0.014883666666666665,0.010106833333333334,0.001251,0.2284265,0.4928508333333333,0.15235283333333335
DUSP6,HeLa,6,,,,,,,,,,,,,,,,,,0.0006258333333333334,0.008065166666666667,0.012692833333333334,-0.0013493333333333335,0.011706,0.004972166666666666,0.0002725,0.013006000000000002,2.7083779999999997,0.4455843333333333
DUSP7,HeLa,3,,,,,,,,,,,,,,,,,,0.020049,0.009702,0.015501333333333334,0.021850333333333333,0.023223999999999998,0.009937333333333333,0.000898,0.9327519999999999,4.802067666666667,0.8549136666666667
DUSP8,HeLa,3,,,,,,,,,,,,,,,,,,0.017720666666666666,0.09657566666666666,0.062171000000000004,0.014889333333333333,0.019502666666666668,0.009300000000000001,0.0023573333333333332,-0.24675199999999997,-2.288759,-0.8722336666666667
DUSP9,HeLa,3,,,,,,,,,,,,,,,,,,0.008891000000000001,0.0038613333333333334,0.017094666666666664,0.007124000000000001,0.015336333333333334,0.024222999999999998,0.004875,0.6911476666666667,1.956168,0.05858633333333333
DUT,HeLa,6,,,,,,,,,,,,,,,,,,0.006160666666666666,0.027787666666666665,0.015817666666666667,0.0021495,0.02238666666666667,0.0052775,0.0017574999999999997,0.7422403333333333,2.7239966666666664,0.8163081666666666
ECH1,HeLa,3,,,,,,,,,,,,,,,,,,0.00328,0.005237333333333333,0.005520666666666667,0.010018666666666667,0.0026563333333333335,0.007346666666666667,0.0008676666666666667,0.05400833333333333,2.435881333333333,0.28504066666666666
ECHDC2,HeLa,3,,,,,,,,,,,,,,,,,,0.0024896666666666665,0.019807,0.009607666666666667,0.0009736666666666664,-0.004998,0.0055893333333333324,0.00012866666666666666,0.25076566666666666,3.503553333333333,-0.12592666666666666
ECHS1,HeLa,3,,,,,,,,,,,,,,,,,,0.0029746666666666667,0.01582333333333333,0.011294333333333332,0.016466333333333333,0.004391,0.0009653333333333333,0.0018393333333333332,0.26381000000000004,3.8513663333333334,0.36211400000000005
ELA1,HeLa,6,,,,,,,,,,,,,,,,,,0.006237833333333332,0.01920833333333333,0.013036666666666667,0.01569083333333333,0.0608985,0.010903166666666667,0.0025958333333333332,-0.09944700000000001,-2.1266425,0.125516
ELA2,HeLa,6,,,,,,,,,,,,,,,,,,0.006766,0.01764033333333333,0.009248666666666667,0.04273950000000001,0.04190733333333333,0.0065835,0.004069166666666666,0.21448216666666667,1.5384128333333333,0.3475261666666667
ELA2A_HUMAN,HeLa,6,,,,,,,,,,,,,,,,,,0.010602499999999999,0.03731166666666667,0.031615833333333336,0.020038666666666663,0.059097666666666666,0.009148,0.0029999999999999996,0.11862266666666667,0.5441185000000002,0.06604999999999998
ELA2B_HUMAN,HeLa,3,,,,,,,,,,,,,,,,,,0.013821333333333333,0.020470333333333333,0.03271533333333333,0.05316033333333334,0.013020333333333333,0.008228333333333332,0.003797,1.247822,12.712215333333333,0.5477203333333334
ENPP1,HeLa,6,,,,,,,,,,,,,,,,,,0.0036916666666666664,0.0764555,0.037606999999999995,0.03142833333333333,0.015785999999999998,0.009523,0.005048666666666667,0.16403550000000003,1.206227,-0.3287005
ENPP2,HeLa,5,,,,,,,,,,,,,,,,,,0.0046096,0.0205672,0.0035194000000000002,0.0046562,0.0134626,0.007224800000000001,0.0004928,0.1730054,2.2045894,0.2482272
ENPP3,HeLa,6,,,,,,,,,,,,,,,,,,0.001673833333333333,0.013722499999999999,0.003689666666666666,0.0038966666666666668,0.007648666666666667,0.005003333333333333,0.001891,0.403425,1.6300381666666668,0.2939865
ENPP5,HeLa,6,,,,,,,,,,,,,,,,,,0.020086166666666665,0.008242000000000001,0.009211833333333334,0.006465833333333333,0.007529999999999999,0.0074595,0.0021089999999999998,0.22555316666666667,1.1730721666666666,0.03984883333333331
EPM2A,HeLa,6,,,,,,,,,,,,,,,,,,0.008145833333333333,0.038137166666666666,0.019800500000000002,0.027240166666666663,0.007546333333333333,0.009491666666666667,0.0063075,0.2171626666666667,2.4251306666666665,-0.09242033333333333
F10,HeLa,2,,,,,,,,,,,,,,,,,,0.0094725,0.0323675,0.031962,0.0113405,0.027262,0.0007099999999999999,0.0028970000000000003,-0.068755,-0.5845445,0.38669
F11,HeLa,4,,,,,,,,,,,,,,,,,,0.018594,0.0342935,0.075738,0.0290945,0.04379675,0.00860325,0.008218749999999999,0.30072075000000004,-3.7758125,0.09243549999999999
F12,HeLa,6,,,,,,,,,,,,,,,,,,0.0067996666666666665,0.03438833333333333,0.019553666666666667,0.059471500000000004,0.0010029999999999996,0.0092475,0.0036515000000000002,0.03650266666666666,0.2810336666666667,0.08708983333333331
F7,HeLa,5,,,,,,,,,,,,,,,,,,0.0043054,0.0286752,0.0074724,0.0039496,0.0147758,0.0079292,0.0043224,0.4769054,0.17372959999999998,0.4146286
F9,HeLa,5,,,,,,,,,,,,,,,,,,0.007538199999999999,0.04775,0.0431804,0.014863199999999998,0.06754,0.0065294,0.0050568,0.2554894,-0.4773556000000001,0.23502900000000002
FANCA,HeLa,3,,,,,,,,,,,,,,,,,,0.015539999999999998,0.026500666666666662,0.014128333333333333,0.0017590000000000001,0.007288333333333334,0.008442666666666666,0.0033433333333333336,0.18979733333333335,2.6551620000000002,0.07101600000000001
FAP,HeLa,5,,,,,,,,,,,,,,,,,,0.010173199999999999,0.0652904,0.0481238,0.0356458,0.037883,0.0113336,0.0056436,0.8483166000000001,4.7030336,0.10256320000000001
FASN,HeLa,3,,,,,,,,,,,,,,,,,,0.003954,0.024377,0.019217666666666668,0.04213,0.005000999999999999,0.007735333333333333,0.0024626666666666664,0.25342733333333334,1.6676963333333334,-0.099281
FBP1,HeLa,6,,,,,,,,,,,,,,,,,,0.0099445,0.0253095,0.007233833333333333,0.005667166666666667,0.005180833333333333,0.0078091666666666665,0.0016385,0.26565900000000003,2.7265713333333337,0.29782
FBP2,HeLa,6,,,,,,,,,,,,,,,,,,0.011463833333333333,0.01788983333333333,0.012405166666666667,0.015486166666666667,0.013584833333333332,0.012206333333333333,0.0009096666666666666,0.45594550000000006,2.5776378333333336,0.020233333333333343
FCGRT,HeLa,2,,,,,,,,,,,,,,,,,,0.0100855,0.0285675,0.0086715,-0.0054205,0.008615000000000001,0.010491,0.007427,0.207243,1.23116,0.1052365
FGL2,HeLa,3,,,,,,,,,,,,,,,,,,0.04193966666666666,0.028831,0.060042000000000005,0.008029333333333331,0.018060999999999997,0.04349833333333333,0.017318333333333335,0.48093733333333333,-0.05681533333333322,-0.21000033333333334
FMO9P,HeLa,5,,,,,,,,,,,,,,,,,,0.0095282,0.01304,0.005943599999999999,0.013897800000000002,0.004108,0.0105126,0.0033456,0.5769224000000001,2.599373,0.403362
FOLR1,HeLa,2,,,,,,,,,,,,,,,,,,0.0067125,0.051985500000000004,0.050614,0.032142500000000004,0.013625499999999999,0.018002999999999998,0.0059625,-0.1622805,-3.4812849999999997,-0.34986249999999997
FOLR3,HeLa,2,,,,,,,,,,,,,,,,,,0.010535,0.0155865,-0.0068325,0.014162500000000001,0.0134585,0.011494,-5.6000000000000006e-05,0.30446249999999997,1.2072605,0.04678299999999999
FURIN,HeLa,5,,,,,,,,,,,,,,,,,,0.015299199999999999,0.0222172,0.041788000000000006,0.0763942,0.018843199999999997,0.009682,0.0022534,0.7509456,3.4453276,0.1253806
FVT1,HeLa,3,,,,,,,,,,,,,,,,,,0.00035200000000000005,0.007750666666666667,0.0018403333333333334,0.013879,0.012682333333333332,0.003005666666666667,0.0004603333333333334,0.474264,4.186895,0.11006166666666668
G6PC,HeLa,6,,,,,,,,,,,,,,,,,,0.007811166666666667,0.027408666666666665,0.029050999999999997,0.007831666666666667,0.018018833333333335,0.007999166666666667,0.0021766666666666666,0.8115275,5.142360833333333,-0.006673833333333333
G6PC2,HeLa,6,,,,,,,,,,,,,,,,,,0.0035336666666666663,0.023979833333333336,0.027076666666666666,0.032823,0.0029558333333333333,0.005578,0.0010928333333333335,0.4952043333333333,3.0101653333333336,-0.0815198333333333
G6PC3,HeLa,6,,,,,,,,,,,,,,,,,,0.003634166666666666,0.009801833333333334,0.014629166666666665,0.02235366666666667,0.009930333333333333,0.010501333333333333,0.0029205,0.08564033333333333,1.0094066666666668,-0.05554116666666666
GGH,HeLa,1,,,,,,,,,,,,,,,,,,0.000321,0.047345,0.045522,0.002202,0.003462,0.002584,-0.000219,-0.124723,1.058226,-0.337008
GGTL3,HeLa,3,,,,,,,,,,,,,,,,,,0.016142,0.017137333333333334,0.004484666666666667,-0.0020463333333333336,-2.3333333333333393e-05,0.0013906666666666668,0.002767,0.044178333333333326,2.825150666666666,-0.425057
GGTL4,HeLa,2,,,,,,,,,,,,,,,,,,0.0092865,0.013818,0.017938,0.005997,0.020475,0.002536,0.0005020000000000001,0.441538,3.5757245,0.008026
GGTLA1,HeLa,3,,,,,,,,,,,,,,,,,,0.027933,0.022360666666666668,0.009389333333333333,0.0005203333333333333,0.006776666666666667,0.014638,0.000248,0.223302,0.687768,0.2812153333333334
GMIP,HeLa,3,,,,,,,,,,,,,,,,,,0.015315,0.01671033333333333,0.038914,-0.002026333333333333,0.015042,0.016007999999999998,0.0008983333333333333,0.08742900000000002,-1.7234399999999999,-0.2409123333333333
GMPR,HeLa,3,,,,,,,,,,,,,,,,,,-0.002237666666666667,0.009567666666666665,0.008174,0.012209666666666667,0.0016816666666666664,0.008458666666666666,0.0028543333333333337,0.30761333333333335,2.7873439999999996,0.23342566666666667
GMPR2,HeLa,3,,,,,,,,,,,,,,,,,,0.02154033333333333,0.051838,0.056871000000000005,-0.002312666666666667,0.030543666666666663,0.015636,0.007046333333333334,-0.007071666666666661,-4.493539666666667,-0.2781106666666667
GPD1L,HeLa,3,,,,,,,,,,,,,,,,,,-0.0003869999999999999,0.027855,0.020041666666666666,0.0058649999999999996,0.003224666666666666,0.0066483333333333325,0.0011266666666666667,0.6056093333333333,4.211230666666666,0.35215233333333334
GRHPR,HeLa,3,,,,,,,,,,,,,,,,,,0.019908333333333333,0.046969666666666667,0.05538066666666667,0.029797666666666667,0.023463666666666664,0.017054666666666666,0.004802666666666667,-0.03170933333333333,0.14350300000000002,-0.36950466666666665
GZMA,HeLa,5,,,,,,,,,,,,,,,,,,0.0043826,0.024097,0.007294199999999999,0.0174016,0.013333600000000001,0.009117400000000001,0.0027808000000000004,1.1379264,5.1103544,0.3571272
GZMB,HeLa,5,,,,,,,,,,,,,,,,,,0.0078192,0.0400098,0.0367114,0.0127662,0.013550200000000002,0.0110074,0.006002599999999999,-0.07000819999999999,-0.7882784,-0.07902659999999997
GZMH,HeLa,3,,,,,,,,,,,,,,,,,,0.024383666666666668,0.029287666666666667,0.018278333333333334,0.031661,0.01056,0.010215666666666666,0.0006756666666666668,0.2577783333333333,-3.4604796666666666,0.12878199999999998
GZMK,HeLa,6,,,,,,,,,,,,,,,,,,0.010189000000000002,0.04317216666666666,0.03998583333333333,0.0243625,0.02823766666666667,0.006346333333333333,0.0031515000000000002,0.054475666666666665,-0.39131649999999985,0.18845166666666668
GZMM,HeLa,5,,,,,,,,,,,,,,,,,,0.0218274,0.013145599999999999,0.0048094,0.021709600000000003,0.044552800000000004,0.0092134,0.0050716,0.05411780000000001,-4.1649188,0.040392
HABP2,HeLa,6,,,,,,,,,,,,,,,,,,0.010635833333333336,0.03963833333333333,0.014242833333333331,0.0021021666666666667,0.026889999999999997,0.015034166666666668,0.0030976666666666665,0.506755,1.2860225,0.014361000000000004
HAO1,HeLa,3,,,,,,,,,,,,,,,,,,0.004238,0.02226966666666667,0.018606,0.006982000000000001,0.025745666666666667,0.0044343333333333335,0.0038516666666666664,1.0510926666666667,5.5168316666666675,0.19503833333333334
HAO2,HeLa,3,,,,,,,,,,,,,,,,,,-0.001867333333333333,0.013642666666666666,0.0060223333333333335,-0.0011070000000000003,0.013329333333333332,0.006274333333333333,3.7999999999999995e-05,0.20403133333333331,1.4212043333333335,0.559817
HGF,HeLa,5,,,,,,,,,,,,,,,,,,0.012898199999999999,0.0254352,0.0263096,0.0630528,0.0394542,0.009814400000000001,0.0027441999999999996,0.9481628000000001,3.3325912000000004,0.1423406
